Trial-ID,Status,Iteration,batch_size,lrinit,optimizer,Objective
74,INTERMEDIATE,7,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,13724.1376953125
74,INTERMEDIATE,8,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,13432.9443359375
74,INTERMEDIATE,9,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,13154.6298828125
74,COMPLETED,9,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,13154.6298828125
75,INTERMEDIATE,0,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,15923.3056640625
75,INTERMEDIATE,1,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,15274.8037109375
75,INTERMEDIATE,2,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,14679.453125
75,INTERMEDIATE,3,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,14131.4091796875
75,INTERMEDIATE,4,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,13618.4609375
75,INTERMEDIATE,5,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,13143.130859375
75,INTERMEDIATE,6,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,12696.98046875
75,INTERMEDIATE,7,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,12281.3271484375
75,INTERMEDIATE,8,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,11890.103515625
75,INTERMEDIATE,9,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,11524.9384765625
75,COMPLETED,9,256,4.862788758252079e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,11524.9384765625
76,INTERMEDIATE,0,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,9271.0224609375
76,INTERMEDIATE,1,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,6277.79931640625
76,INTERMEDIATE,2,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,4613.3095703125
76,INTERMEDIATE,3,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,3556.586669921875
76,INTERMEDIATE,4,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,2834.75537109375
76,INTERMEDIATE,5,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,2316.270751953125
76,INTERMEDIATE,6,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1931.173828125
76,INTERMEDIATE,7,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1637.996826171875
76,INTERMEDIATE,8,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1409.8358154296875
76,INTERMEDIATE,9,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1229.7552490234375
76,COMPLETED,9,32,8.911140567128826e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1229.7552490234375
77,INTERMEDIATE,0,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,1,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,2,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,3,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,4,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,5,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,6,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,7,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,8,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,INTERMEDIATE,9,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
77,COMPLETED,9,256,1.5204002199502155e-08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.908203125
78,INTERMEDIATE,0,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,1,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,2,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,3,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,4,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,5,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,6,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,7,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,8,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,INTERMEDIATE,9,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
78,COMPLETED,9,128,6.461254444445291e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
79,INTERMEDIATE,0,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,396.48724365234375
79,INTERMEDIATE,1,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.19671630859375
79,INTERMEDIATE,2,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.05377197265625
79,INTERMEDIATE,3,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0322570800781
79,INTERMEDIATE,4,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.01812744140625
79,INTERMEDIATE,5,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0121765136719
79,INTERMEDIATE,6,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.01727294921875
79,INTERMEDIATE,7,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.03778076171875
79,INTERMEDIATE,8,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0311279296875
79,INTERMEDIATE,9,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0516357421875
79,COMPLETED,9,32,0.0003086110425864154,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0121765136719
80,INTERMEDIATE,0,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,6869.4072265625
80,INTERMEDIATE,1,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,3577.845947265625
80,INTERMEDIATE,2,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,2100.828369140625
80,INTERMEDIATE,3,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,1349.0975341796875
80,INTERMEDIATE,4,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,938.7854614257812
80,INTERMEDIATE,5,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,706.5673828125
80,INTERMEDIATE,6,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,572.5341186523438
80,INTERMEDIATE,7,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,495.1714172363281
80,INTERMEDIATE,8,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,450.9176940917969
80,INTERMEDIATE,9,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,426.65087890625
80,COMPLETED,9,256,0.006337237616781958,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,426.65087890625
81,INTERMEDIATE,0,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,1,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,2,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,3,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,4,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,5,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,6,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,7,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,8,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,INTERMEDIATE,9,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
81,COMPLETED,9,256,8.680723567851571e-07,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16589.3515625
82,INTERMEDIATE,0,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1502.6263427734375
82,INTERMEDIATE,1,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,627.2423095703125
82,INTERMEDIATE,2,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,449.2913818359375
82,INTERMEDIATE,3,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,406.5472412109375
82,INTERMEDIATE,4,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,401.37237548828125
82,INTERMEDIATE,5,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,400.4087829589844
82,INTERMEDIATE,6,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,399.5754089355469
82,INTERMEDIATE,7,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,398.73406982421875
82,INTERMEDIATE,8,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,397.8939208984375
82,INTERMEDIATE,9,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,397.1089782714844
82,COMPLETED,9,128,2.999633312989438e-05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,397.1089782714844
83,INTERMEDIATE,0,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,398.8985290527344
83,INTERMEDIATE,1,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,398.2436828613281
83,INTERMEDIATE,2,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,397.5561218261719
83,INTERMEDIATE,3,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,396.9585876464844
83,INTERMEDIATE,4,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,396.3636474609375
83,INTERMEDIATE,5,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,395.7156677246094
83,INTERMEDIATE,6,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,395.29364013671875
83,INTERMEDIATE,7,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.93060302734375
83,INTERMEDIATE,8,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.6546630859375
83,INTERMEDIATE,9,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.4330139160156
83,COMPLETED,9,64,1.1659043695779287e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.4330139160156
84,INTERMEDIATE,0,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,570.556640625
84,INTERMEDIATE,1,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,564.6864624023438
84,INTERMEDIATE,2,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,INTERMEDIATE,3,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,INTERMEDIATE,4,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,INTERMEDIATE,5,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,INTERMEDIATE,6,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,INTERMEDIATE,7,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,INTERMEDIATE,8,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,INTERMEDIATE,9,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
84,COMPLETED,9,32,0.0005085216177680792,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,564.6864624023438
85,INTERMEDIATE,0,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,1,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,2,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,3,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,4,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,5,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,6,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,7,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,8,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,INTERMEDIATE,9,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
85,COMPLETED,9,128,1.8896206534260395e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
86,INTERMEDIATE,0,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,1,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,2,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,3,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,4,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,5,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,6,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,7,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,8,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,INTERMEDIATE,9,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
86,COMPLETED,9,32,3.0518460380947705e-08,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,16622.947265625
87,INTERMEDIATE,0,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,1184.0369873046875
87,INTERMEDIATE,1,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,858.3857421875
87,INTERMEDIATE,2,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,719.8626098632812
87,INTERMEDIATE,3,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,641.85400390625
87,INTERMEDIATE,4,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,591.7435302734375
87,INTERMEDIATE,5,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,556.99072265625
87,INTERMEDIATE,6,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,531.6001586914062
87,INTERMEDIATE,7,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,512.3627319335938
87,INTERMEDIATE,8,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,497.3764343261719
87,INTERMEDIATE,9,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,485.4383850097656
87,COMPLETED,9,32,0.0015608921405557237,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,485.4383850097656
88,INTERMEDIATE,0,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.7342834472656
88,INTERMEDIATE,1,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.8052673339844
88,INTERMEDIATE,2,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.9327392578125
88,INTERMEDIATE,3,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.9883117675781
88,INTERMEDIATE,4,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.99188232421875
88,INTERMEDIATE,5,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.99151611328125
88,INTERMEDIATE,6,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.0013427734375
88,INTERMEDIATE,7,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.00738525390625
88,INTERMEDIATE,8,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.9974365234375
88,INTERMEDIATE,9,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.999267578125
88,COMPLETED,9,32,0.05230260270845995,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.7342834472656
89,INTERMEDIATE,0,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,572.3536987304688
89,INTERMEDIATE,1,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,2,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,3,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,4,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,5,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,6,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,7,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,8,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,INTERMEDIATE,9,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,
89,COMPLETED,9,128,0.0032293606752865685,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,572.3536987304688
90,INTERMEDIATE,0,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,409.3565673828125
90,INTERMEDIATE,1,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,399.6904296875
90,INTERMEDIATE,2,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,397.68316650390625
90,INTERMEDIATE,3,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,396.1686706542969
90,INTERMEDIATE,4,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,395.143310546875
90,INTERMEDIATE,5,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.5603942871094
90,INTERMEDIATE,6,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.26678466796875
90,INTERMEDIATE,7,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.1405334472656
90,INTERMEDIATE,8,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0678405761719
90,INTERMEDIATE,9,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.048095703125
90,COMPLETED,9,64,0.033645589217191386,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.048095703125
91,INTERMEDIATE,0,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,576.3524780273438
91,INTERMEDIATE,1,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,571.0056762695312
91,INTERMEDIATE,2,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,568.0602416992188
91,INTERMEDIATE,3,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,566.0153198242188
91,INTERMEDIATE,4,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,564.4371337890625
91,INTERMEDIATE,5,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,563.1498413085938
91,INTERMEDIATE,6,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,562.0564575195312
91,INTERMEDIATE,7,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,561.1077270507812
91,INTERMEDIATE,8,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,560.2666015625
91,INTERMEDIATE,9,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,559.5116577148438
91,COMPLETED,9,256,0.00028839024561118354,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,559.5116577148438
92,INTERMEDIATE,0,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,1,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,2,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,3,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,4,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,5,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,6,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,7,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,8,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,INTERMEDIATE,9,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
92,COMPLETED,9,64,5.132943088464515e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
